0,1,18.580697225
1,4,18.950074192
0,0,35.3242138
1,8,36.318797048
0,5,53.182855272
1,9,54.530958555
0,2,68.838234675
0,3,86.498572333
0,6,105.013534003
0,7,123.45930416
